simulation,language,nx,gam,dt,tol,max_it,max_it_CH,time_passed (sec)
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,10902.880490872
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,10990.894715082
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,9883.914830077
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,3592.248675475
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,3527.674361929
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,3656.3595384
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,3646.445358821
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,3661.697136131
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,3676.434510423
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,3667.338962139
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,3701.740488385
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,3720.505352016
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,3694.134626585
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,3706.836981611
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,3700.936595811
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,3705.440012061
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,3694.630035494
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,3767.590141849
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,3734.444595897
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,3744.207663982
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,3730.446657284
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,3780.307544167
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,3839.735474608
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,3809.596376403
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,4026.487351226
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3783.661439437
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3824.927783811
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3842.938724969
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3844.270333736
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3846.964940198
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3873.344340771
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3849.073047706
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3868.533524224
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3886.761967521
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3878.533414283
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3864.227967091
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3898.858399135
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3882.647077421
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3910.235255067
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3883.478853459
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3898.332572929
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3919.21474306
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3919.142811211
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3899.447731146
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3897.471583365
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3970.864183792
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3954.302433824
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3955.382144888
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3901.937304134
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3959.791352605
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3954.53935249
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3895.351707339
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3942.299171579
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3957.378751753
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3902.446181286
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3996.604427652
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3919.392721356
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3935.431444721
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3968.7359309
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3976.598546299
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3980.104126314
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,3945.724442374
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,4013.423234441
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,4076.130287199
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,6924.997267578
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7151.605974046
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7266.806081056
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7123.956851668
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7341.036339689
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7513.228381319
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7619.350577254
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7598.506622145
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7482.324719805
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7634.583609393
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7688.627795161
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7835.704700233
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7832.76223427
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7905.71272444
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7929.752411295
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7963.318278406
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,8320.691518827
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,19661,10000,8090.296788629
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,9398.141203576
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,5020.864055403
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,5079.490674085
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0067,1.52587890625e-6,1.0e-5,262144,10000,42184.973108468
